No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33710,2017,1,3,13,271.0,271.0,25.0,177.0,5400.0,12.0,6.9,1016.9,-7.5,0.0,S,1.0,Wanshouxigong
33711,2017,1,3,14,267.0,288.0,22.0,167.0,4800.0,20.0,8.7,1016.1,-5.9,0.0,SW,0.9,Wanshouxigong
33712,2017,1,3,15,380.0,423.0,24.0,199.0,6200.0,19.0,7.2,1016.2,-3.4,0.0,SE,1.5,Wanshouxigong
33713,2017,1,3,16,438.0,438.0,22.0,202.0,6700.0,19.0,6.1,1016.4,-3.8,0.0,SW,1.1,Wanshouxigong
33714,2017,1,3,17,399.0,401.0,19.0,199.0,6600.0,9.0,2.8,1017.0,-4.2,0.0,SE,0.9,Wanshouxigong
33715,2017,1,3,18,425.0,469.0,13.0,193.0,7100.0,6.0,0.7,1017.9,-4.5,0.0,ENE,0.7,Wanshouxigong
33716,2017,1,3,19,519.0,598.0,12.0,195.0,7800.0,7.0,0.5,1018.8,-4.2,0.0,E,1.2,Wanshouxigong
33717,2017,1,3,20,579.0,654.0,9.0,192.0,8600.0,7.0,-0.8,1019.4,-4.2,0.0,SE,0.1,Wanshouxigong
33718,2017,1,3,21,589.0,670.0,9.0,188.0,8700.0,6.0,-1.6,1019.5,-4.1,0.0,E,0.9,Wanshouxigong
33719,2017,1,3,22,595.0,689.0,9.0,184.0,9300.0,7.0,-2.1,1020.1,-4.0,0.0,E,0.9,Wanshouxigong
33720,2017,1,3,23,595.0,713.0,10.0,180.0,,7.0,-2.4,1020.4,-3.8,0.0,NE,1.1,Wanshouxigong
33721,2017,1,4,0,610.0,747.0,10.0,170.0,,8.0,-2.9,1020.7,-4.2,0.0,SW,0.1,Wanshouxigong
33722,2017,1,4,1,630.0,763.0,11.0,167.0,,9.0,-3.5,1020.8,-4.6,0.0,E,0.8,Wanshouxigong
33723,2017,1,4,2,634.0,747.0,10.0,158.0,,9.0,-3.2,1020.9,-4.2,0.0,ENE,1.2,Wanshouxigong
33724,2017,1,4,3,618.0,721.0,10.0,147.0,,9.0,-4.2,1021.1,-5.3,0.0,E,0.9,Wanshouxigong
33725,2017,1,4,4,608.0,710.0,10.0,137.0,,8.0,-4.3,1021.2,-5.3,0.0,E,0.7,Wanshouxigong
33726,2017,1,4,5,580.0,615.0,9.0,133.0,,8.0,-4.5,1021.0,-5.5,0.0,NW,0.0,Wanshouxigong
33727,2017,1,4,6,557.0,602.0,9.0,129.0,,8.0,-4.8,1020.8,-5.8,0.0,ESE,0.0,Wanshouxigong
33728,2017,1,4,7,504.0,504.0,9.0,132.0,,8.0,-4.8,1021.4,-5.8,0.0,ESE,1.2,Wanshouxigong
33729,2017,1,4,8,280.0,280.0,7.0,136.0,5900.0,4.0,-4.5,1022.0,-5.5,0.0,E,0.4,Wanshouxigong
33730,2017,1,4,9,237.0,237.0,7.0,123.0,5100.0,5.0,-2.9,1022.5,-4.2,0.0,E,0.7,Wanshouxigong
33731,2017,1,4,10,462.0,506.0,12.0,165.0,,9.0,0.0,1022.8,-3.0,0.0,E,1.2,Wanshouxigong
33732,2017,1,4,11,529.0,559.0,15.0,212.0,,8.0,1.8,1022.9,-6.1,0.0,E,1.8,Wanshouxigong
33733,2017,1,4,12,621.0,621.0,16.0,251.0,,8.0,3.6,1021.9,-5.4,0.0,ESE,1.7,Wanshouxigong
33734,2017,1,4,13,3.0,6.0,3.0,217.0,8300.0,12.0,4.9,1021.6,-5.2,0.0,SE,1.4,Wanshouxigong
33735,2017,1,4,14,144.0,346.0,23.0,2.0,,21.0,5.4,1020.9,-5.3,0.0,E,1.9,Wanshouxigong
33736,2017,1,4,15,403.0,407.0,22.0,222.0,,21.0,5.8,1020.7,-4.7,0.0,ESE,1.7,Wanshouxigong
33737,2017,1,4,16,363.0,363.0,23.0,204.0,6000.0,21.0,5.2,1020.8,-4.7,0.0,ESE,1.3,Wanshouxigong
33738,2017,1,4,17,394.0,403.0,21.0,206.0,7900.0,21.0,1.9,1021.5,-4.6,0.0,E,0.7,Wanshouxigong
33739,2017,1,4,18,348.0,361.0,18.0,190.0,7600.0,21.0,2.0,1022.0,-3.1,0.0,SE,1.0,Wanshouxigong
33740,2017,1,4,19,369.0,403.0,11.0,191.0,8000.0,21.0,0.8,1022.6,-3.1,0.0,ESE,1.1,Wanshouxigong
33741,2017,1,4,20,411.0,447.0,10.0,196.0,9100.0,21.0,-0.6,1023.2,-3.5,0.0,E,1.4,Wanshouxigong
33742,2017,1,4,21,375.0,394.0,9.0,169.0,8500.0,21.0,-1.0,1023.8,-3.2,0.0,ESE,1.6,Wanshouxigong
33743,2017,1,4,22,386.0,399.0,7.0,157.0,9000.0,21.0,-1.5,1024.1,-2.5,0.0,E,2.4,Wanshouxigong
33744,2017,1,4,23,330.0,339.0,5.0,138.0,8200.0,21.0,-1.4,1024.7,-2.2,0.0,ESE,1.6,Wanshouxigong
33745,2017,1,5,0,264.0,264.0,6.0,124.0,7600.0,21.0,-1.0,1025.0,-1.7,0.0,ESE,2.8,Wanshouxigong
33746,2017,1,5,1,175.0,175.0,7.0,116.0,7000.0,21.0,-1.0,1025.2,-1.8,0.0,ESE,0.7,Wanshouxigong
33747,2017,1,5,2,162.0,162.0,6.0,116.0,6200.0,21.0,-0.6,1025.4,-1.7,0.0,ENE,1.0,Wanshouxigong
33748,2017,1,5,3,178.0,178.0,6.0,114.0,5200.0,21.0,0.1,1025.8,-1.3,0.0,NE,0.9,Wanshouxigong
33749,2017,1,5,4,191.0,191.0,6.0,110.0,4600.0,21.0,0.3,1025.7,-1.3,0.0,NNE,1.4,Wanshouxigong
33750,2017,1,5,5,228.0,242.0,7.0,106.0,5100.0,21.0,0.5,1025.9,-1.1,0.0,NNE,2.2,Wanshouxigong
33751,2017,1,5,6,283.0,379.0,7.0,125.0,7300.0,21.0,0.1,1026.4,-1.5,0.0,NE,1.2,Wanshouxigong
33752,2017,1,5,7,292.0,354.0,8.0,125.0,7300.0,21.0,0.4,1026.7,-1.4,0.0,NNE,1.4,Wanshouxigong
33753,2017,1,5,8,271.0,327.0,9.0,124.0,7100.0,21.0,0.4,1027.6,-1.5,0.0,ENE,1.4,Wanshouxigong
33754,2017,1,5,9,262.0,324.0,10.0,122.0,6900.0,21.0,0.5,1028.2,-1.6,0.0,NE,1.2,Wanshouxigong
33755,2017,1,5,10,275.0,326.0,11.0,125.0,7100.0,21.0,1.0,1028.7,-1.6,0.0,ENE,1.3,Wanshouxigong
33756,2017,1,5,11,278.0,278.0,12.0,124.0,6900.0,21.0,1.8,1028.5,-1.1,0.0,SE,0.4,Wanshouxigong
33757,2017,1,5,12,262.0,262.0,12.0,126.0,6700.0,21.0,2.8,1027.6,-1.6,0.0,NE,0.9,Wanshouxigong
33758,2017,1,5,13,223.0,223.0,14.0,120.0,5800.0,2.0,3.3,1026.7,-2.2,0.0,ENE,1.2,Wanshouxigong
33759,2017,1,5,14,204.0,204.0,18.0,112.0,5000.0,20.0,3.8,1026.0,-3.7,0.0,NE,1.2,Wanshouxigong
33760,2017,1,5,15,189.0,189.0,19.0,112.0,4600.0,20.0,3.5,1026.1,-4.0,0.0,ENE,1.2,Wanshouxigong
33761,2017,1,5,16,193.0,193.0,20.0,117.0,4600.0,6.0,3.4,1026.3,-4.1,0.0,NE,0.7,Wanshouxigong
33762,2017,1,5,17,189.0,189.0,22.0,122.0,4500.0,2.0,3.1,1026.1,-3.7,0.0,ENE,0.9,Wanshouxigong
33763,2017,1,5,18,196.0,196.0,23.0,128.0,4600.0,2.0,1.9,1026.6,-3.6,0.0,ENE,0.6,Wanshouxigong
33764,2017,1,5,19,197.0,197.0,22.0,130.0,4700.0,2.0,2.2,1026.6,-3.7,0.0,NE,1.5,Wanshouxigong
33765,2017,1,5,20,200.0,200.0,20.0,130.0,4800.0,2.0,0.7,1026.4,-3.8,0.0,NE,1.1,Wanshouxigong
33766,2017,1,5,21,196.0,196.0,16.0,128.0,4800.0,2.0,-0.4,1026.3,-4.3,0.0,E,0.7,Wanshouxigong
33767,2017,1,5,22,205.0,207.0,13.0,131.0,5400.0,5.0,-1.5,1026.4,-4.7,0.0,WNW,0.2,Wanshouxigong
33768,2017,1,5,23,198.0,199.0,12.0,128.0,5100.0,2.0,-2.1,1026.2,-4.9,0.0,ESE,0.6,Wanshouxigong
33769,2017,1,6,0,190.0,190.0,13.0,120.0,4900.0,2.0,-2.3,1025.9,-4.5,0.0,SW,0.2,Wanshouxigong
33770,2017,1,6,1,204.0,204.0,17.0,125.0,5600.0,2.0,-2.9,1025.3,-4.9,0.0,ENE,0.2,Wanshouxigong
33771,2017,1,6,2,203.0,203.0,23.0,126.0,5600.0,2.0,-2.1,1025.2,-3.8,0.0,SE,0.2,Wanshouxigong
33772,2017,1,6,3,187.0,187.0,29.0,114.0,4600.0,2.0,-1.3,1025.1,-3.8,0.0,,0.0,Wanshouxigong
33773,2017,1,6,4,172.0,172.0,22.0,112.0,4900.0,2.0,-2.7,1024.6,-4.6,0.0,ENE,1.2,Wanshouxigong
33774,2017,1,6,5,150.0,150.0,20.0,105.0,4400.0,2.0,-2.8,1024.4,-4.2,0.0,ENE,1.3,Wanshouxigong
33775,2017,1,6,6,143.0,143.0,19.0,106.0,4500.0,2.0,-2.8,1024.3,-3.9,0.0,NNE,0.3,Wanshouxigong
33776,2017,1,6,7,182.0,182.0,25.0,118.0,5900.0,2.0,-2.1,1024.5,-3.2,0.0,NNW,0.0,Wanshouxigong
33777,2017,1,6,8,192.0,192.0,33.0,122.0,6400.0,3.0,-2.0,1024.6,-3.3,0.0,ENE,0.7,Wanshouxigong
33778,2017,1,6,9,201.0,232.0,35.0,129.0,6600.0,3.0,-0.2,1024.9,-2.4,0.0,E,1.1,Wanshouxigong
33779,2017,1,6,10,219.0,226.0,39.0,138.0,7100.0,3.0,1.1,1024.9,-2.8,0.0,E,0.9,Wanshouxigong
33780,2017,1,6,11,217.0,218.0,44.0,143.0,6200.0,4.0,2.6,1024.6,-3.3,0.0,E,1.2,Wanshouxigong
33781,2017,1,6,12,232.0,232.0,43.0,155.0,600.0,4.0,3.5,1023.4,-3.3,0.0,ENE,2.0,Wanshouxigong
33782,2017,1,6,13,234.0,234.0,40.0,161.0,5700.0,5.0,4.0,1022.1,-3.3,0.0,ENE,2.0,Wanshouxigong
33783,2017,1,6,14,232.0,232.0,35.0,161.0,5400.0,5.0,4.5,1021.3,-3.3,0.0,ENE,1.3,Wanshouxigong
33784,2017,1,6,15,202.0,202.0,31.0,141.0,4300.0,6.0,4.9,1020.8,-3.2,0.0,ENE,0.5,Wanshouxigong
33785,2017,1,6,16,187.0,187.0,26.0,135.0,3900.0,5.0,4.2,1020.6,-3.3,0.0,ENE,1.2,Wanshouxigong
33786,2017,1,6,17,213.0,217.0,24.0,145.0,4200.0,3.0,3.0,1020.7,-3.4,0.0,NE,1.3,Wanshouxigong
33787,2017,1,6,18,213.0,213.0,21.0,140.0,4300.0,2.0,0.7,1021.1,-3.4,0.0,ENE,0.7,Wanshouxigong
33788,2017,1,6,19,209.0,209.0,17.0,135.0,4200.0,6.0,1.0,1021.3,-2.9,0.0,SW,0.0,Wanshouxigong
33789,2017,1,6,20,219.0,219.0,19.0,128.0,4500.0,2.0,1.5,1021.3,-2.8,0.0,NE,0.6,Wanshouxigong
33790,2017,1,6,21,222.0,222.0,17.0,117.0,4100.0,2.0,2.6,1021.2,-2.7,0.0,NNE,1.1,Wanshouxigong
33791,2017,1,6,22,230.0,230.0,16.0,117.0,4400.0,2.0,2.0,1021.0,-2.9,0.0,ENE,0.7,Wanshouxigong
33792,2017,1,6,23,233.0,233.0,16.0,120.0,4500.0,6.0,2.4,1020.9,-2.9,0.0,NE,1.2,Wanshouxigong
33793,2017,1,7,0,217.0,217.0,22.0,140.0,4900.0,2.0,2.0,1020.5,-2.9,0.0,ENE,0.8,Wanshouxigong
33794,2017,1,7,1,231.0,231.0,25.0,150.0,5100.0,3.0,1.4,1020.2,-3.9,0.0,NE,1.3,Wanshouxigong
33795,2017,1,7,2,233.0,233.0,27.0,140.0,4800.0,2.0,1.2,1020.4,-3.7,0.0,E,0.9,Wanshouxigong
33796,2017,1,7,3,228.0,228.0,29.0,131.0,4400.0,3.0,0.8,1020.2,-3.3,0.0,ESE,1.2,Wanshouxigong
33797,2017,1,7,4,225.0,225.0,27.0,135.0,4600.0,6.0,0.7,1020.0,-3.4,0.0,NE,0.6,Wanshouxigong
33798,2017,1,7,5,240.0,240.0,26.0,138.0,5100.0,3.0,1.0,1019.7,-3.5,0.0,E,0.7,Wanshouxigong
33799,2017,1,7,6,206.0,206.0,23.0,102.0,3800.0,2.0,0.8,1019.8,-3.0,0.0,ESE,0.8,Wanshouxigong
33800,2017,1,7,7,207.0,207.0,22.0,93.0,3500.0,2.0,0.9,1020.1,-3.4,0.0,ESE,0.5,Wanshouxigong
33801,2017,1,7,8,210.0,210.0,21.0,99.0,400.0,2.0,1.5,1020.1,-3.2,0.0,NE,0.9,Wanshouxigong
33802,2017,1,7,9,205.0,205.0,23.0,91.0,3800.0,2.0,2.0,1020.9,-3.5,0.0,ENE,2.0,Wanshouxigong
33803,2017,1,7,10,193.0,193.0,23.0,86.0,3500.0,3.0,2.1,1021.2,-3.6,0.0,NNE,1.0,Wanshouxigong
33804,2017,1,7,11,148.0,148.0,22.0,58.0,2500.0,16.0,2.6,1021.1,-3.3,0.0,ENE,1.8,Wanshouxigong
33805,2017,1,7,12,158.0,158.0,21.0,65.0,2700.0,16.0,2.1,1020.2,-1.3,0.0,ENE,1.7,Wanshouxigong
33806,2017,1,7,13,164.0,164.0,21.0,64.0,2500.0,20.0,1.7,1019.4,-0.2,0.0,NE,1.7,Wanshouxigong
33807,2017,1,7,14,153.0,153.0,14.0,60.0,2300.0,17.0,1.7,1019.1,0.2,0.1,NE,1.2,Wanshouxigong
33808,2017,1,7,15,112.0,112.0,10.0,56.0,200.0,14.0,1.9,1019.2,0.4,0.0,ENE,1.1,Wanshouxigong
33809,2017,1,7,16,103.0,103.0,10.0,51.0,1900.0,26.0,2.2,1019.3,0.9,0.1,ESE,1.4,Wanshouxigong
33810,2017,1,7,17,113.0,113.0,10.0,69.0,2200.0,13.0,2.1,1019.6,0.8,0.0,ESE,1.5,Wanshouxigong
33811,2017,1,7,18,122.0,122.0,9.0,76.0,2400.0,7.0,1.9,1019.8,0.6,0.1,E,1.1,Wanshouxigong
33812,2017,1,7,19,120.0,120.0,8.0,81.0,2600.0,2.0,1.8,1020.4,0.3,0.0,ENE,0.1,Wanshouxigong
33813,2017,1,7,20,123.0,123.0,10.0,82.0,2700.0,2.0,1.8,1020.3,0.5,0.0,E,0.9,Wanshouxigong
33814,2017,1,7,21,158.0,158.0,13.0,89.0,4100.0,2.0,1.6,1020.3,0.1,0.0,ESE,0.6,Wanshouxigong
33815,2017,1,7,22,200.0,200.0,16.0,96.0,5500.0,2.0,1.4,1020.4,-0.1,0.0,E,1.0,Wanshouxigong
33816,2017,1,7,23,209.0,209.0,17.0,99.0,5200.0,2.0,1.0,1020.1,-0.5,0.0,SW,0.0,Wanshouxigong
33817,2017,1,8,0,208.0,208.0,16.0,100.0,5400.0,2.0,2.6,1020.1,-4.6,0.0,WNW,1.7,Wanshouxigong
33818,2017,1,8,1,196.0,196.0,16.0,98.0,5200.0,2.0,2.8,1019.6,-8.0,0.0,NW,1.5,Wanshouxigong
33819,2017,1,8,2,156.0,156.0,14.0,81.0,3700.0,3.0,2.6,1019.5,-9.0,0.0,NW,2.2,Wanshouxigong
33820,2017,1,8,3,30.0,30.0,15.0,32.0,800.0,27.0,2.1,1019.6,-9.5,0.0,NW,1.8,Wanshouxigong
33821,2017,1,8,4,25.0,25.0,11.0,22.0,500.0,39.0,1.6,1019.2,-10.6,0.0,NNW,2.3,Wanshouxigong
33822,2017,1,8,5,19.0,19.0,9.0,22.0,500.0,40.0,1.7,1018.9,-10.2,0.0,NNW,2.5,Wanshouxigong
33823,2017,1,8,6,19.0,19.0,8.0,21.0,500.0,43.0,1.5,1018.8,-10.4,0.0,NW,2.8,Wanshouxigong
33824,2017,1,8,7,20.0,20.0,7.0,23.0,500.0,43.0,1.6,1019.2,-10.3,0.0,NW,3.8,Wanshouxigong
33825,2017,1,8,8,18.0,18.0,9.0,34.0,500.0,32.0,1.5,1019.5,-10.4,0.0,NW,3.2,Wanshouxigong
33826,2017,1,8,9,22.0,22.0,10.0,38.0,600.0,31.0,1.9,1019.7,-10.6,0.0,NW,4.3,Wanshouxigong
33827,2017,1,8,10,20.0,20.0,11.0,38.0,600.0,35.0,2.8,1019.6,-10.1,0.0,NW,3.6,Wanshouxigong
33828,2017,1,8,11,19.0,19.0,11.0,29.0,600.0,46.0,3.8,1019.1,-10.3,0.0,NW,3.9,Wanshouxigong
33829,2017,1,8,12,23.0,23.0,10.0,25.0,600.0,53.0,5.0,1017.9,-10.0,0.0,NW,2.8,Wanshouxigong
33830,2017,1,8,13,21.0,21.0,8.0,22.0,500.0,58.0,6.1,1016.6,-9.8,0.0,NW,2.4,Wanshouxigong
33831,2017,1,8,14,27.0,27.0,7.0,24.0,500.0,59.0,7.2,1015.6,-10.1,0.0,NNW,2.3,Wanshouxigong
33832,2017,1,8,15,66.0,107.0,14.0,52.0,1300.0,45.0,7.4,1015.6,-10.4,0.0,NW,3.3,Wanshouxigong
33833,2017,1,8,16,135.0,135.0,19.0,82.0,2300.0,22.0,6.9,1015.9,-10.4,0.0,NNW,3.0,Wanshouxigong
33834,2017,1,8,17,129.0,132.0,17.0,94.0,2300.0,11.0,5.9,1016.5,-10.4,0.0,NW,2.0,Wanshouxigong
33835,2017,1,8,18,154.0,164.0,12.0,103.0,2700.0,2.0,5.7,1016.8,-10.6,0.0,NW,2.7,Wanshouxigong
33836,2017,1,8,19,168.0,168.0,9.0,101.0,300.0,2.0,5.4,1017.3,-11.3,0.0,NW,2.9,Wanshouxigong
33837,2017,1,8,20,76.0,76.0,10.0,65.0,1500.0,23.0,4.9,1018.2,-10.8,0.0,NNW,2.6,Wanshouxigong
33838,2017,1,8,21,13.0,13.0,9.0,40.0,600.0,41.0,3.8,1018.7,-11.0,0.0,N,2.5,Wanshouxigong
33839,2017,1,8,22,10.0,10.0,7.0,36.0,500.0,45.0,3.5,1019.6,-11.7,0.0,NNW,2.5,Wanshouxigong
33840,2017,1,8,23,8.0,12.0,8.0,35.0,500.0,43.0,2.7,1020.7,-11.6,0.0,N,3.2,Wanshouxigong
33841,2017,1,9,0,13.0,21.0,7.0,32.0,500.0,42.0,2.4,1021.4,-12.7,0.0,NNW,4.3,Wanshouxigong
33842,2017,1,9,1,14.0,16.0,6.0,30.0,400.0,40.0,1.6,1021.7,-13.4,0.0,NNW,4.2,Wanshouxigong
33843,2017,1,9,2,10.0,14.0,6.0,31.0,400.0,37.0,1.2,1022.7,-13.0,0.0,NNW,3.2,Wanshouxigong
33844,2017,1,9,3,12.0,15.0,5.0,25.0,300.0,43.0,0.6,1023.4,-13.1,0.0,NNW,3.5,Wanshouxigong
33845,2017,1,9,4,9.0,10.0,5.0,14.0,200.0,59.0,0.0,1023.8,-13.3,0.0,NW,3.6,Wanshouxigong
33846,2017,1,9,5,9.0,9.0,4.0,14.0,200.0,59.0,-0.2,1024.1,-13.5,0.0,NW,3.4,Wanshouxigong
33847,2017,1,9,6,10.0,10.0,3.0,19.0,200.0,47.0,-0.5,1024.1,-13.8,0.0,NW,4.6,Wanshouxigong
33848,2017,1,9,7,10.0,12.0,3.0,22.0,200.0,45.0,-1.0,1024.7,-14.2,0.0,NW,1.8,Wanshouxigong
33849,2017,1,9,8,10.0,14.0,4.0,35.0,300.0,33.0,-1.175,1024.75,-14.4,0.0,NE,1.9,Wanshouxigong
33850,2017,1,9,9,14.0,14.0,6.0,34.0,400.0,33.0,-1.1,1025.0,-14.2,0.0,NE,3.9,Wanshouxigong
33851,2017,1,9,10,13.0,13.0,7.0,26.0,400.0,41.0,-0.225,1025.0,-14.4,0.0,NE,4.3,Wanshouxigong
33852,2017,1,9,11,13.0,13.0,6.0,22.0,400.0,47.0,0.575,1025.0,-14.4,0.0,NE,3.1,Wanshouxigong
33853,2017,1,9,12,16.0,16.0,5.0,21.0,400.0,50.0,1.575,1024.25,-14.2,0.0,NW,0.9,Wanshouxigong
33854,2017,1,9,13,17.0,17.0,5.0,30.0,500.0,45.0,2.85,1022.75,-14.3,0.0,SW,2.2,Wanshouxigong
33855,2017,1,9,14,19.0,37.0,5.0,32.0,500.0,45.0,3.7,1021.6,-14.0,0.0,SW,3.5,Wanshouxigong
33856,2017,1,9,15,29.0,79.0,,31.0,,48.0,3.9,1020.66666666667,-14.1,0.0,SW,3.4,Wanshouxigong
33857,2017,1,9,16,35.0,44.0,8.0,37.0,,,3.825,1020.0,-13.3,0.0,SW,3.7,Wanshouxigong
33858,2017,1,9,17,49.0,64.0,7.0,,,,2.7,1020.0,-12.2,0.0,SW,4.0,Wanshouxigong
33859,2017,1,9,18,54.0,100.0,,60.0,,21.0,1.275,1020.0,-10.3,0.0,SW,2.7,Wanshouxigong
33860,2017,1,9,19,73.0,94.0,8.0,2.0,1000.0,50.0,0.275,1020.0,-9.7,0.0,SW,2.0,Wanshouxigong
33861,2017,1,9,20,108.0,144.0,10.0,81.0,,50.0,-0.375,1020.0,-9.5,0.0,SW,3.8,Wanshouxigong
33862,2017,1,9,21,136.0,182.0,12.0,84.0,,8.0,-0.35,1020.0,-7.9,0.0,SW,3.3,Wanshouxigong
33863,2017,1,9,22,158.0,180.0,13.0,87.0,,3.0,-0.425,1020.0,-7.3,0.0,SW,5.5,Wanshouxigong
33864,2017,1,9,23,153.0,170.0,15.0,88.0,,2.0,-0.525,1020.25,-7.1,0.0,NW,2.8,Wanshouxigong
33865,2017,1,10,0,154.0,190.0,17.0,89.0,,2.0,-0.55,1021.0,-7.8,0.0,NW,1.9,Wanshouxigong
33866,2017,1,10,1,59.0,59.0,9.0,31.0,,47.0,0.575,1021.75,-11.1,0.0,NW,4.8,Wanshouxigong
33867,2017,1,10,2,3.0,34.0,4.0,16.0,,59.0,1.525,1022.75,-17.2,0.0,NE,2.9,Wanshouxigong
33868,2017,1,10,3,13.0,27.0,5.0,24.0,,46.0,0.4,1023.75,-15.7,0.0,NW,4.8,Wanshouxigong
33869,2017,1,10,4,5.0,10.0,5.0,24.0,,45.0,-0.875,1025.0,-16.7,0.0,NW,5.6,Wanshouxigong
33870,2017,1,10,5,5.0,8.0,5.0,24.0,,46.0,-1.45,1025.0,-17.0,0.0,NW,4.1,Wanshouxigong
33871,2017,1,10,6,4.0,8.0,5.0,19.0,,51.0,-1.475,1025.0,-17.5,0.0,NW,3.6,Wanshouxigong
33872,2017,1,10,7,5.0,6.0,3.0,18.0,,53.0,-1.4125,1026.0,-17.3,0.0,NW,2.3,Wanshouxigong
33873,2017,1,10,8,7.0,9.0,4.0,24.0,,48.0,,,,,NW,2.6,Wanshouxigong
33874,2017,1,10,9,3.0,7.0,4.0,29.0,,44.0,-1.075,1027.5,-17.2,0.0,NW,2.4,Wanshouxigong
33875,2017,1,10,10,3.0,9.0,3.0,20.0,,55.0,0.0666666666666667,1028.0,-17.8,0.0,NW,4.3,Wanshouxigong
33876,2017,1,10,11,3.0,9.0,3.0,12.0,,63.0,0.95,1028.0,-19.0,0.0,NW,5.6,Wanshouxigong
33877,2017,1,10,12,6.0,6.0,3.0,14.0,,61.0,2.2,1026.75,-19.4,0.0,NW,5.3,Wanshouxigong
33878,2017,1,10,13,13.0,13.0,2.0,12.0,,64.0,2.825,1025.75,-19.5,0.0,NW,5.0,Wanshouxigong
33879,2017,1,10,14,13.0,17.0,2.0,11.0,,65.0,3.85,1024.5,-19.7,0.0,NW,4.3,Wanshouxigong
33880,2017,1,10,15,12.0,21.0,3.0,12.0,,65.0,4.48,1024.0,-20.7,0.0,W,2.0,Wanshouxigong
33881,2017,1,10,16,17.0,80.0,5.0,24.0,,57.0,4.05,1024.0,-16.1,0.0,SW,3.4,Wanshouxigong
33882,2017,1,10,17,57.0,97.0,12.0,55.0,,34.0,2.35,1025.0,-14.9,0.0,SW,2.7,Wanshouxigong
33883,2017,1,10,18,65.0,107.0,19.0,82.0,,9.0,,,,,SW,2.0,Wanshouxigong
33884,2017,1,10,19,73.0,110.0,21.0,88.0,,4.0,0.5,1026.0,-13.4,0.0,SW,1.7,Wanshouxigong
33885,2017,1,10,20,83.0,118.0,27.0,94.0,,2.0,-0.075,1026.0,-12.6,0.0,SW,1.5,Wanshouxigong
33886,2017,1,10,21,89.0,115.0,29.0,93.0,,2.0,-0.525,1026.0,-12.0,0.0,SW,0.6,Wanshouxigong
33887,2017,1,10,22,93.0,127.0,31.0,94.0,,2.0,-1.425,1026.0,-11.8,0.0,SW,1.6,Wanshouxigong
33888,2017,1,10,23,95.0,112.0,30.0,91.0,,2.0,-1.5,1026.0,-11.8,0.0,SW,1.9,Wanshouxigong
33889,2017,1,11,0,98.0,127.0,36.0,91.0,1500.0,65.0,-2.33333333333333,1026.0,-11.7,0.0,SW,1.3,Wanshouxigong
33890,2017,1,11,1,102.0,136.0,34.0,89.0,,2.0,-3.625,1025.0,-11.8,0.0,SW,1.0,Wanshouxigong
33891,2017,1,11,2,113.0,134.0,42.0,85.0,,2.0,-4.4,1025.0,-11.8,0.0,SW,1.3,Wanshouxigong
33892,2017,1,11,3,105.0,127.0,52.0,85.0,,2.0,-4.95,1025.0,-12.1,0.0,SW,1.2,Wanshouxigong
33893,2017,1,11,4,119.0,135.0,45.0,85.0,,,-4.775,1024.25,-11.8,0.0,,0.5,Wanshouxigong
33894,2017,1,11,5,118.0,121.0,37.0,83.0,,3.0,-5.15,1023.25,-11.5,0.0,SE,1.4,Wanshouxigong
33895,2017,1,11,6,68.0,81.0,27.0,82.0,,2.0,-5.225,1023.0,-11.6,0.0,N,1.7,Wanshouxigong
33896,2017,1,11,7,61.0,77.0,21.0,80.0,,2.0,-5.625,1023.0,-11.4,0.0,,0.5,Wanshouxigong
33897,2017,1,11,8,52.0,90.0,19.0,81.0,,2.0,-5.975,1023.0,-11.0,0.0,,0.3,Wanshouxigong
33898,2017,1,11,9,53.0,88.0,21.0,82.0,,3.0,-5.1,1023.0,-10.6,0.0,,0.2,Wanshouxigong
33899,2017,1,11,10,64.0,108.0,25.0,90.0,,4.0,-1.85,1023.0,-9.7,0.0,NE,1.2,Wanshouxigong
33900,2017,1,11,11,74.0,101.0,24.0,100.0,,7.0,0.625,1023.0,-10.0,0.0,NW,1.1,Wanshouxigong
33901,2017,1,11,12,80.0,108.0,22.0,107.0,2700.0,8.0,2.575,1021.75,-10.8,0.0,SE,0.7,Wanshouxigong
33902,2017,1,11,13,98.0,147.0,26.0,144.0,3100.0,13.0,4.4,1020.5,-10.8,0.0,SW,1.5,Wanshouxigong
33903,2017,1,11,14,89.0,89.0,17.0,118.0,2300.0,15.0,6.04,1019.2,-11.4,0.0,SW,2.5,Wanshouxigong
33904,2017,1,11,15,63.0,163.0,27.0,102.0,1800.0,24.0,6.4,1019.0,-11.8,0.0,SW,1.5,Wanshouxigong
33905,2017,1,11,16,126.0,165.0,25.0,128.0,2100.0,5.0,6.525,1018.0,-12.4,0.0,SW,1.9,Wanshouxigong
33906,2017,1,11,17,103.0,141.0,33.0,122.0,1800.0,4.0,5.625,1018.5,-12.5,0.0,SW,1.5,Wanshouxigong
33907,2017,1,11,18,97.0,144.0,28.0,102.0,1600.0,12.0,3.6,1019.0,-12.2,0.0,SW,1.3,Wanshouxigong
33908,2017,1,11,19,116.0,154.0,25.0,110.0,1800.0,6.0,1.475,1019.0,-11.3,0.0,NW,1.0,Wanshouxigong
